new_id;id:ID;names;size;labels;rho
19854;MELAS_syndrome;MELAS syndrome;1;disease;0.5
19855;tertiary_syphilis;tertiary syphilis;6;disease;0.35416665
19856;SLC16A2;SLC16A2;5;gene:protein;0.5615212433333333
19857;DIO1;DIO1;2;gene:protein;0.57647663
19858;ZNF100;ZNF100;29;gene:protein;0.6279019
19859;NFYB;NFYB;3;gene:protein;0.72859485
19860;yohimbine;yohimbine;2;drug;0.5
19861;cytolytic_granule;cytolytic granule;1;cellular component;0.5
19862;LX-2_cell;LX-2 cell;2;enzyme source;0.5
19863;USP17L22;USP17L22;1;gene:protein;0.60981697
19864;renal_carcinoma;renal carcinoma;4;disease;0.30233299
19865;IGKV2-29;IGKV2-29;14;gene:protein;0.600250425
19866;IGHV1-3;IGHV1-3;4;gene:protein;0.6413179
19867;CDC42EP3;CDC42EP3;1;gene:protein;0.7546679
19868;Otelixizumab;Otelixizumab;2;drug;0.55543548
19869;Potassium_carbonate;Potassium carbonate;1;drug;0.545506
19870;ovarian_fluid;ovarian fluid;1;enzyme source;0.5
19871;sphingosine-1-phosphate_receptor_signaling_pathway;sphingosine-1-phosphate receptor signaling pathway;2;biological process;0.5
19872;fibrinogen_binding;fibrinogen binding;3;molecular function;0.5
19873;spherical_high-density_lipoprotein_particle;spherical high-density lipoprotein particle;3;cellular component;0.5
19874;MIR499A;MIR499A;1;gene;0.5
19875;EMC_complex;EMC complex;1;cellular component;0.5
19876;HTRA3;HTRA3;175;gene:protein;0.6140999333333333
19877;SMCHD1;SMCHD1;61;gene:protein;0.6118358
19878;facioscapulohumeral_muscular_dystrophy_2;facioscapulohumeral muscular dystrophy 2;12;disease;0.5
19879;facioscapulohumeral_muscular_dystrophy_1;facioscapulohumeral muscular dystrophy 1;1;disease;0.5
19880;PCDH18;PCDH18;56;gene:protein;0.63211924
19881;MIR181B1;MIR181B1;15;gene;0.5
19882;KCNA4;KCNA4;1;gene:protein;0.6587185
19883;KCNC4;KCNC4;1;gene:protein;0.6555187
19884;autosomal_recessive_pseudohypoaldosteronism_type_1;autosomal recessive pseudohypoaldosteronism type 1;1;disease;0.5
19885;Probucol;Probucol;4;drug;0.5
19886;PREB;PREB;13;gene:protein;0.6107005999999999
19887;endoplasmic_reticulum_exit_site;endoplasmic reticulum exit site;5;cellular component;0.5
19888;SEC23B;SEC23B;3;gene:protein;0.7092585
19889;childhood_medulloblastoma;childhood medulloblastoma;1;disease;0.5
19890;KCNT1;KCNT1;1;gene:protein;0.5
19891;embryonic_organ_development;embryonic organ development;1;biological process;0.5
19892;FAM162B;FAM162B;1;gene:protein;0.5
19893;pyrimidine_salvage_pathway;pyrimidine salvage pathway;1;pathway;0.5
19894;GML;GML;5;gene:protein;0.5198291
19895;autoimmune_gastritis;autoimmune gastritis;1;disease;0.5
19896;GNE_myopathy;GNE myopathy;2;disease;0.5
19897;BVES;BVES;1;gene:protein;0.5
19898;ENPP7;ENPP7;1;gene:protein;0.62007344
19899;Potassium_bicarbonate;Potassium bicarbonate;1;drug;0.56203717
19900;LINC00628;LINC00628;1;gene;0.5
19901;SECISBP2;SECISBP2;1;gene:protein;0.6960497
19902;SHQ1;SHQ1;1;gene:protein;0.70334935
19903;Charcot-Marie-Tooth_disease;Charcot-Marie-Tooth disease;1;disease;0.5337429
19904;ARHGEF10;ARHGEF10;1;gene:protein;0.59479475
19905;FGD4;FGD4;2;gene:protein;0.59861008
19906;TUBB2A;TUBB2A;1;gene:protein;0.55193055
19907;T-lymphoblast;T-lymphoblast;1;enzyme source;0.5
19908;FBXW10;FBXW10;1;gene:protein;0.5
19909;CYP4F11;CYP4F11;34;gene:protein;0.72201836
19910;CYP4V2;CYP4V2;7;gene:protein;0.58861377
19911;3-methylglutaconic_aciduria_type_3;3-methylglutaconic aciduria type 3;1;disease;0.5
19912;EYA1;EYA1;8;gene:protein;0.7564249649999999
19913;MIR1973;MIR1973;2;gene;0.5
19914;semitendinosus;semitendinosus;1;enzyme source;0.5
19915;ureteral_benign_neoplasm;ureteral benign neoplasm;5;disease;0.5
19916;Ferumoxides;Ferumoxides;2;drug;0.5213686
19917;PTCHD3;PTCHD3;1;gene:protein;0.5
19918;mastocytoma_cell_line;mastocytoma cell line;3;enzyme source;0.33333334
19919;lactate_transport;lactate transport;7;biological process;0.25
19920;HBL-1_cell;HBL-1 cell;3;enzyme source;0.5
19921;embigin;embigin;13;other;0.5
19922;FBXO4;FBXO4;6;gene:protein;0.6440076766666667
19923;SH3BGR;SH3BGR;1;gene:protein;0.5253586
19924;dehydroepiandrosterone_secretion;dehydroepiandrosterone secretion;4;biological process;0.5
19925;NLRP9;NLRP9;3;gene:protein;0.5882339
19926;PPP2R2B;PPP2R2B;9;gene:protein;0.5992273
19927;synaptonemal_complex;synaptonemal complex;7;cellular component;0.5
19928;ERBIN;ERBIN;5;gene:protein;0.6750755
19929;Menaquinone;Menaquinone;2;drug;0.25
19930;brain_ventricle;brain ventricle;1;enzyme source;0.5
19931;oxidative_demethylation;oxidative demethylation;1;biological process;0.16666667
19932;ADAM19;ADAM19;7;gene:protein;0.6652166500000001
19933;iliac_artery;iliac artery;1;enzyme source;0.5
19934;MGRN1;MGRN1;7;gene:protein;0.5
19935;maternal_behavior;maternal behavior;1;biological process;0.5
19936;FBXO45;FBXO45;114;gene:protein;0.5657786
19937;type_II_interferon_signaling_pathway;type II interferon signaling pathway;1;pathway;0.5
19938;EEPD1;EEPD1;1;gene:protein;0.6734697
19939;hair_cell_differentiation;hair cell differentiation;2;biological process;0.14285715
19940;A-431_cell;A-431 cell;6;enzyme source;0.5
19941;GHRHR;GHRHR;3;gene:protein;0.58902125
19942;GSAP;GSAP;1;gene:protein;0.5458239
19943;Cholic_Acid;Cholic Acid;5;drug;0.52180353
19944;axenic_culture;axenic culture;1;enzyme source;0.5
19945;duodenal_mucosa;duodenal mucosa;2;enzyme source;0.5
19946;PDE3A;PDE3A;66;gene:protein;0.57414947
19947;Metoclopramide;Metoclopramide;3;drug;0.5
19948;AS3MT;AS3MT;3;gene:protein;0.52083335
19949;ZNF45;ZNF45;7;gene:protein;0.5594632
19950;ANAPC5;ANAPC5;2;gene:protein;0.66202933
19951;Bryostatin_1;Bryostatin 1;5;drug;0.5
19952;MT1IP;MT1IP;4;gene;0.5
19953;renal_clear_cell;renal clear cell;3;enzyme source;0.5
19954;male_gonad_development;male gonad development;5;biological process;0.5
19955;mph;mph;1;other;0.5
19956;Waardenburg_syndrome_type_1;Waardenburg syndrome type 1;1;disease;0.5
19957;MYCT1;MYCT1;91;gene:protein;0.54545456
19958;protein-DNA_complex;protein-DNA complex;1;cellular component;0.5
19959;laryngeal_cancer_cell;laryngeal cancer cell;2;enzyme source;0.5
19960;acute_poststreptococcal_glomerulonephritis;acute poststreptococcal glomerulonephritis;1;disease;0.5
19961;chromosome__subtelomeric_region;chromosome subtelomeric region;5;cellular component;0.5
19962;SOS2;SOS2;15;gene:protein;0.6837932466666666
19963;ODAM;ODAM;9;gene:protein;0.625812
19964;tubuloglomerular_feedback;tubuloglomerular feedback;1;biological process;0.5
19965;lung_mucoepidermoid_carcinoma;lung mucoepidermoid carcinoma;2;disease;0.5
19966;INTS3;INTS3;68;gene:protein;0.7308385
19967;gene_conversion;gene conversion;14;biological process;0.1534135455555555
19968;Terlipressin;Terlipressin;2;drug;0.5438057000000001
19969;MAOB;MAOB;1;gene:protein;0.59673434
19970;middle_frontal_gyrus;middle frontal gyrus;1;enzyme source;0.5
19971;RD3;RD3;1;gene:protein;0.5648123
19972;juvenile_astrocytoma;juvenile astrocytoma;1;disease;0.5
19973;Hexokinase-1;Hexokinase-1;1;enzyme;0.5
19974;LIN7C;LIN7C;1;gene:protein;0.63660824
19975;heart_septal_defect;heart septal defect;1;disease;0.5097578
19976;HECA;HECA;1;gene:protein;0.5
19977;BCL-2_complex;BCL-2 complex;6;cellular component;0.14285715
19978;Niemann-Pick_disease_type_C2;Niemann-Pick disease type C2;1;disease;0.5577724
19979;Aciclovir;Aciclovir;2;other;0.5
19980;TPH1;TPH1;9;gene:protein;0.60007966
19981;betahistine;betahistine;1;drug;0.5
19982;APOC2;APOC2;1;gene:protein;0.62081385
19983;Leber_hereditary_optic_neuropathy;Leber hereditary optic neuropathy;1;disease;0.5
19984;XCE;XCE;1;gene;0.5
19985;brachial_plexus_lesion;brachial plexus lesion;1;disease;0.5
19986;AP4E1;AP4E1;6;gene:protein;0.5420807
19987;ZBTB4;ZBTB4;5;gene:protein;0.5908376
19988;WDR82;WDR82;3;gene:protein;0.679882645
19989;DPY30;DPY30;1;gene:protein;0.8482356
19990;childhood_acute_myeloid_leukemia;childhood acute myeloid leukemia;1;disease;0.5
19991;protein_refolding;protein refolding;1;biological process;0.5
19992;trans-translation;trans-translation;1;biological process;0.5
19993;retinoic_acid_binding;retinoic acid binding;1;molecular function;0.5
19994;peroxisome_fission;peroxisome fission;2;biological process;0.5
19995;liothyronine;liothyronine;7;drug;0.5
19996;KDSR;KDSR;1;gene:protein;0.5250496
19997;cerebellar_Purkinje_cell;cerebellar Purkinje cell;16;enzyme source;0.5
19998;SPAST;SPAST;1;gene:protein;0.54335856
19999;FIGLA;FIGLA;4;gene:protein;0.6475332
20000;CAAP1;CAAP1;3;gene:protein;0.53125
20001;TMEM244;TMEM244;1;gene:protein;0.5
20002;non-Hodgkin_lymphoma_cell;non-Hodgkin lymphoma cell;1;enzyme source;0.5
20003;MRGPRX3;MRGPRX3;1;gene:protein;0.5575063
20004;INTS6;INTS6;11;gene:protein;0.6166160399999999
20005;calyx;calyx;1;enzyme source;0.5
20006;LINC00467;LINC00467;3;gene;0.5
20007;HYMAI;HYMAI;3;gene;0.5
20008;MIR128-1;MIR128-1;4;gene;0.5
20009;single_fertilization;single fertilization;2;biological process;0.5
20010;Ilaprazole;Ilaprazole;8;drug;0.540648075
20011;Troleandomycin;Troleandomycin;4;drug;0.5560537
20012;Rabeprazole;Rabeprazole;1;drug;0.5
20013;eosinophilic_esophagitis;eosinophilic esophagitis;1;disease;0.5
20014;sporoplasm;sporoplasm;2;cellular component;0.5
20015;spore_wall;spore wall;1;cellular component;0.2
20016;DIMT1;DIMT1;55;gene:protein;0.52839357
20017;TTC13;TTC13;2;gene;0.5
20018;NOL12;NOL12;2;gene:protein;0.582694475
20019;ARMC1;ARMC1;1;gene:protein;0.61656916
20020;HNRNPAB;HNRNPAB;1;gene:protein;0.6140825
20021;MIR642A;MIR642A;4;gene;0.5
20022;TRPM3;TRPM3;9;gene:protein;0.5
20023;TMPRSS13;TMPRSS13;1;gene:protein;0.67076856
20024;AATK;AATK;4;gene:protein;0.5
20025;NHBE_cell;NHBE cell;2;enzyme source;0.5
20026;PTRH1;PTRH1;1;gene:protein;0.5
20027;Insulin-degrading_enzyme;Insulin-degrading enzyme;1;enzyme;0.5
20028;FKBPL;FKBPL;1;gene:protein;0.55429876
20029;KLF16;KLF16;2;gene:protein;0.73753744
20030;endocytic_vesicle;endocytic vesicle;1;cellular component;0.110924415
20031;necrosis_pathway;necrosis pathway;1;pathway;0.16666667
20032;PID1;PID1;188;gene:protein;0.607321125
20033;MDP1;MDP1;1;gene:protein;0.5
20034;X-396;X-396;1;drug;0.5
20035;Nintedanib;Nintedanib;12;drug;0.5
20036;PVALB;PVALB;18;gene:protein;0.5515696966666667
20037;PCP4;PCP4;2;gene:protein;0.55712986
20038;medial_entorhinal_cortex;medial entorhinal cortex;1;enzyme source;0.5
20039;parahippocampal_region;parahippocampal region;1;enzyme source;0.5
20040;amylase_secretion;amylase secretion;2;biological process;0.5
20041;SLC8B1;SLC8B1;17;gene:protein;0.5447416
20042;MCUR1;MCUR1;1;gene:protein;0.70053744
20043;hereditary_spastic_paraplegia_7;hereditary spastic paraplegia 7;1;disease;0.6659071
20044;bicarbonate_transport;bicarbonate transport;3;biological process;0.5
20045;HN-12_cell;HN-12 cell;1;enzyme source;0.5
20046;colon_muscle;colon muscle;1;enzyme source;0.5
20047;temporal_gyrus;temporal gyrus;2;enzyme source;0.29154754
20048;cerebral_blood_circulation;cerebral blood circulation;1;biological process;0.5
20049;WDR35;WDR35;2;gene:protein;0.54905218
20050;ciliary_base;ciliary base;1;cellular component;0.5
20051;dacryoadenitis;dacryoadenitis;1;disease;0.25
20052;Prinzmetal_angina;Prinzmetal angina;1;disease;0.5
20053;adult_liver_stem_cell;adult liver stem cell;2;enzyme source;0.5
20054;SVBP;SVBP;2;gene:protein;0.7260759
20055;Agalsidase_beta;Agalsidase beta;2;drug;0.5
20056;ZFP42;ZFP42;48;gene:protein;0.6258732375
20057;SERPINB10;SERPINB10;3;gene:protein;0.6018261
20058;CDCA5;CDCA5;1;gene:protein;0.8003906
20059;SELENBP1;SELENBP1;1;gene:protein;0.72272384
20060;AEN;AEN;10;gene:protein;0.5857364
20061;protein_targeting_to_vacuole;protein targeting to vacuole;4;biological process;0.5
20062;Tetrahydrocannabinol;Tetrahydrocannabinol;1;other;0.53125
20063;DNA_gyrase_complex;DNA gyrase complex;1;cellular component;0.5
20064;PRELID1;PRELID1;3;gene:protein;0.67595136
20065;ovary_epithelium;ovary epithelium;2;enzyme source;0.5
20066;IPMK;IPMK;4;gene:protein;0.6651349824999999
20067;NOL4;NOL4;9;gene:protein;0.5
20068;colecalciferol;colecalciferol;1;other;0.5
20069;peptide_alpha-N-acetyltransferase_activity;peptide alpha-N-acetyltransferase activity;2;molecular function;0.5
20070;fluorodeoxyuridine;fluorodeoxyuridine;3;other;0.5166666799999999
20071;HEG1;HEG1;73;gene:protein;0.6695478
20072;ZFHX3;ZFHX3;4;gene:protein;0.86322695
20073;DLX1;DLX1;4;gene:protein;0.6990764
20074;SNORD47;SNORD47;38;gene;0.5
20075;Interferon alfa;Interferon alfa;4;other;0.5
20076;TOP3A;TOP3A;3;gene:protein;0.5922303499999999
20077;TOP1MT;TOP1MT;73;gene:protein;0.5209231
20078;tooth_germ;tooth germ;2;enzyme source;0.33333334
20079;colonic_benign_neoplasm;colonic benign neoplasm;6;disease;0.5
20080;PLXNA1;PLXNA1;12;gene:protein;0.60871382
20081;PLXNA4;PLXNA4;1;gene:protein;0.53230214
20082;MASA_syndrome;MASA syndrome;4;disease;0.5
20083;radium-223 chloride;radium-223 chloride;1;other;0.5
20084;DNA-dependent_protein_kinase_complex;DNA-dependent protein kinase complex;5;cellular component;0.5
20085;RAET1L;RAET1L;1;gene:protein;0.7855958
20086;CYP2B7P;CYP2B7P;16;gene;0.5
20087;phosphoribosylaminoimidazole_carboxylase_activity;phosphoribosylaminoimidazole carboxylase activity;10;molecular function;0.5
20088;RS4-11_cell;RS4-11 cell;4;enzyme source;0.5
20089;SETDB2;SETDB2;1;gene:protein;0.7862538
20090;PDCD2;PDCD2;3;gene:protein;0.592603475
20091;UQCRH;UQCRH;39;gene:protein;0.52088945
20092;UQCRB;UQCRB;3;gene:protein;0.5644734
20093;ubiquinol-cytochrome-c_reductase_activity;ubiquinol-cytochrome-c reductase activity;3;molecular function;0.5
20094;Gd-EOB-DTPA;Gd-EOB-DTPA;4;other;0.5
20095;PDE9A;PDE9A;1;gene:protein;0.7408307
20096;contagious_pustular_dermatitis;contagious pustular dermatitis;2;disease;0.58846155
20097;FABP6;FABP6;4;gene:protein;0.54159176
20098;FABP2;FABP2;13;gene:protein;0.5151201000000001
20099;SNORD64;SNORD64;13;gene;0.53125
20100;SNORD108;SNORD108;4;gene;0.53333336
20101;SNORD107;SNORD107;3;gene;0.53125
20102;SNORD109A;SNORD109A;3;gene;0.53846157
20103;ZSCAN26;ZSCAN26;1;gene:protein;0.586497
20104;CPNE2;CPNE2;1;gene:protein;0.6279226
20105;FRMD4B;FRMD4B;1;gene:protein;0.5277778
20106;SMIM24;SMIM24;1;gene:protein;0.5294118
20107;HSBP1;HSBP1;6;gene:protein;0.723538225
20108;FILIP1L;FILIP1L;1;gene:protein;0.5242527
20109;indoleacetamide_hydrolase_activity;indoleacetamide hydrolase activity;2;molecular function;0.5
20110;methoxyflurane;methoxyflurane;1;drug;0.5
20111;neural_tissue_regeneration;neural tissue regeneration;2;biological process;0.5
20112;Ebastine;Ebastine;12;drug;0.517273215
20113;mutilating_palmoplantar_keratoderma_with_periorificial_keratotic_plaques;mutilating palmoplantar keratoderma with periorificial keratotic plaques;14;disease;0.5
20114;RCN1;RCN1;121;gene:protein;0.5416667
20115;dendritic_cell_differentiation;dendritic cell differentiation;4;biological process;0.14285715
20116;RNA_polymerase_binding;RNA polymerase binding;1;molecular function;0.5
20117;TALDO1;TALDO1;1;gene:protein;0.69052523
20118;PLSCR4;PLSCR4;8;gene:protein;0.5689398833333333
20119;Cinnarizine;Cinnarizine;4;drug;0.5
20120;ABHD6;ABHD6;4;gene:protein;0.5637417
20121;PLCD1;PLCD1;5;gene:protein;0.5669328
20122;ZSCAN18;ZSCAN18;1;gene:protein;0.6034875
20123;Bromocriptine;Bromocriptine;2;drug;0.5
20124;D-nopaline_dehydrogenase_activity;D-nopaline dehydrogenase activity;2;molecular function;0.5
20125;ADAM21;ADAM21;3;gene:protein;0.5873561
20126;sam;sam;8;other;0.5
20127;ERBB_signaling_pathway;ERBB signaling pathway;2;biological process;0.507145585
20128;acide méfénamique;acide méfénamique;1;other;0.5
20129;fibrogenesis_imperfecta_ossium;fibrogenesis imperfecta ossium;1;disease;0.54545456
20130;mitotic_S_phase;mitotic S phase;1;biological process;0.5
20131;RPL37;RPL37;1;gene:protein;0.57341313
20132;IQGAP2;IQGAP2;1;gene:protein;0.6099123
20133;Stiff-Person_syndrome;Stiff-Person syndrome;1;disease;0.5
20134;CFL2;CFL2;3;gene:protein;0.71976185
20135;central_nervous_system_leukemia;central nervous system leukemia;3;disease;0.5
20136;elementary_body;elementary body;1;enzyme source;0.5
20137;LHB;LHB;1;gene:protein;0.5
20138;ITSN2;ITSN2;12;gene:protein;0.5269927
20139;LYAR;LYAR;3;gene:protein;0.65290534
20140;cystoid_macular_edema;cystoid macular edema;4;disease;0.5
20141;ACSL5;ACSL5;6;gene:protein;0.6321233500000001
20142;EN2;EN2;7;gene:protein;0.6468411766666667
20143;metyrapone;metyrapone;2;drug;0.5
20144;MIR1181;MIR1181;46;gene;0.5
20145;nervous_system_process;nervous system process;1;biological process;0.5
20146;FBXO6;FBXO6;7;gene:protein;0.6532787433333334
20147;ASAP1;ASAP1;2;gene:protein;0.7042403
20148;Satraplatin;Satraplatin;4;drug;0.5
20149;CHKB;CHKB;1;gene:protein;0.52576256
20150;PLCH1;PLCH1;1;gene:protein;0.5518707
20151;PRKCZ;PRKCZ;10;gene:protein;0.65686535
20152;MDA-MB-415_cell;MDA-MB-415 cell;3;enzyme source;0.5
20153;AU-565_cell;AU-565 cell;2;enzyme source;0.5
20154;FOXA3;FOXA3;31;gene:protein;0.6482417
20155;paracoccidioidomycosis;paracoccidioidomycosis;1;disease;0.5
20156;kidney_angiomyolipoma;kidney angiomyolipoma;2;disease;0.5
20157;hydrocele;hydrocele;4;disease;0.5
20158;filarial_elephantiasis;filarial elephantiasis;4;disease;0.5
20159;symmetric_stem_cell_division;symmetric stem cell division;11;biological process;0.2
20160;GTPBP4;GTPBP4;8;gene:protein;0.6679506783333333
20161;cell_maturation;cell maturation;7;biological process;0.5072867166666667
20162;C5orf38;C5orf38;10;gene:protein;0.5
20163;cholinesterase_activity;cholinesterase activity;2;molecular function;0.5
20164;MIR520C;MIR520C;2;gene;0.5
20165;VIS1;VIS1;9;gene;0.5
20166;FNDC5;FNDC5;94;gene:protein;0.574786335
20167;CUSTOS;CUSTOS;1;protein;0.5
20168;CD1E;CD1E;5;gene:protein;0.6088398
20169;SLC8A1;SLC8A1;2;gene:protein;0.654095075
20170;HRNR;HRNR;11;gene:protein;0.55393705
20171;lymphedema;lymphedema;9;disease;0.5
20172;MIR568;MIR568;2;gene;0.5
20173;female_cone;female cone;1;enzyme source;0.5
20174;MIR99AHG;MIR99AHG;3;gene;0.5
20175;PDP1;PDP1;5;gene:protein;0.5984190739999999
20176;GO:0043209;GO:0043209;1;other;0.5
20177;GO:0042288;GO:0042288;1;other;0.5
20178;MPC1;MPC1;4;gene:protein;0.5
20179;UQCC2;UQCC2;12;gene:protein;0.535130275
20180;XRCC3;XRCC3;12;gene:protein;0.6908146283333334
20181;4-Hydroxytamoxifen;4-Hydroxytamoxifen;2;other;0.525
20182;Mel-RMU_cell;Mel-RMU cell;2;enzyme source;0.5
20183;strand_displacement;strand displacement;13;biological process;0.33333334
20184;cob;cob;1;enzyme source;0.5
20185;angiomyoma;angiomyoma;1;disease;0.5
20186;osteoblastoma_cell;osteoblastoma cell;3;enzyme source;0.5
20187;PLA2G10;PLA2G10;1;gene:protein;0.5
20188;NPIPA2;NPIPA2;1;gene:protein;0.5
20189;dendritic_cell_deficiency;dendritic cell deficiency;1;disease;0.5
20190;RNF144B;RNF144B;2;gene:protein;0.5977904
20191;UBXN2A;UBXN2A;11;gene:protein;0.609928665
20192;Pyridoxine;Pyridoxine;1;drug;0.5
20193;NRARP;NRARP;43;gene:protein;0.5
20194;HECTD2;HECTD2;2;gene:protein;0.5124485
20195;STX4;STX4;1;gene:protein;0.6373957
20196;anterior_scleritis;anterior scleritis;1;disease;0.5
20197;ABCD2;ABCD2;13;gene:protein;0.5
20198;P-glycoprotein_1;P-glycoprotein 1;11;enzyme;0.5
20199;Cytosolic_phospholipase_A2;Cytosolic phospholipase A2;2;enzyme;0.5
20200;bis-chloroethylnitrosourea;bis-chloroethylnitrosourea;4;other;0.519230785
20201;Noonan_syndrome;Noonan syndrome;6;disease;0.4291936799999999
20202;Noonan_syndrome_with_multiple_lentigines;Noonan syndrome with multiple lentigines;2;disease;0.51349735
20203;MIR603;MIR603;2;gene;0.5
20204;MIR135A2;MIR135A2;1;gene;0.5
20205;spinal_meningioma;spinal meningioma;1;disease;0.5
20206;amisulpride;amisulpride;1;drug;0.5
20207;Perazine;Perazine;1;drug;0.5
20208;LUZP4;LUZP4;49;gene:protein;0.5769787
20209;pOB;pOB;5;other;0.5
20210;VACO_cell;VACO cell;1;enzyme source;0.5
20211;BDKRB2;BDKRB2;1;gene:protein;0.5979421
20212;epithelial_malignant_thymoma;epithelial malignant thymoma;2;disease;0.5
20213;SERINC1;SERINC1;1;gene:protein;0.6611009
20214;Sulfate_ion;Sulfate ion;2;drug;0.53859952
20215;QGP-1_cell;QGP-1 cell;8;enzyme source;0.5
20216;primitive_neuroectodermal_tumor_cell;primitive neuroectodermal tumor cell;1;enzyme source;0.5
20217;cleavage_furrow_formation;cleavage furrow formation;1;biological process;0.5
20218;sympathetic_chain;sympathetic chain;3;enzyme source;0.5
20219;SNARE_binding;SNARE binding;1;molecular function;0.5
20220;alanine_metabolic_process;alanine metabolic process;1;biological process;0.5101981
20221;FACT_complex;FACT complex;1;cellular component;0.5
20222;FAM53A;FAM53A;11;gene:protein;0.5
20223;CNIH3;CNIH3;3;gene:protein;0.5
20224;ezogabine;ezogabine;1;drug;0.5625
20225;neurotic_disorder;neurotic disorder;1;disease;0.5
20226;ETN;ETN;2;other;0.5
20227;CCNQ;CCNQ;31;gene:protein;0.75042213
20228;syndactyly-telecanthus-anogenital_and_renal_malformations_syndrome;syndactyly-telecanthus-anogenital and renal malformations syndrome;1;disease;0.5
20229;HLA-DOB;HLA-DOB;4;gene:protein;0.5
20230;CYFIP2;CYFIP2;1;gene:protein;0.62787163
20231;mitochondrial_respiratory_chain_complex_I;mitochondrial respiratory chain complex I;1;cellular component;0.5
20232;SH3KBP1;SH3KBP1;11;gene:protein;0.6354185533333333
20233;CMK_cell;CMK cell;6;enzyme source;0.5
20234;PPP2CB;PPP2CB;9;gene:protein;0.64572509
20235;histone_acetyltransferase_activity;histone acetyltransferase activity;1;molecular function;0.5
20236;membrane_microdomain;membrane microdomain;18;cellular component;0.14285715
20237;TNFRSF21;TNFRSF21;4;gene:protein;0.70025649
20238;TRMT9B;TRMT9B;1;gene:protein;0.52575153
20239;BIN2;BIN2;1;gene:protein;0.5
20240;Diazoxide;Diazoxide;1;drug;0.5
20241;Pinacidil;Pinacidil;1;drug;0.5267758
20242;WDR6;WDR6;3;gene:protein;0.67248825
20243;ARHGAP22;ARHGAP22;1;gene:protein;0.6136221
20244;TRAPPC10;TRAPPC10;1;gene:protein;0.5941876
20245;ZNF410;ZNF410;1;gene:protein;0.6822236
20246;FGFR1OP2;FGFR1OP2;1;gene:protein;0.67047924
20247;LRRFIP1;LRRFIP1;1;gene:protein;0.83895224
20248;TF-1_cell;TF-1 cell;11;enzyme source;0.5
20249;FGF13;FGF13;1;gene:protein;0.6794582
20250;MEWO_cell;MEWO cell;4;enzyme source;0.5
20251;egg_white;egg white;2;enzyme source;0.5
20252;XRCC2;XRCC2;19;gene:protein;0.6520210357142856
20253;striate_cortex;striate cortex;2;enzyme source;0.5
20254;tibialis_anterior;tibialis anterior;2;enzyme source;0.5
20255;cyproterone acetate;cyproterone acetate;3;other;0.5
20256;KLK10;KLK10;5;gene:protein;0.5301258000000001
20257;estrogen_receptor_activity;estrogen receptor activity;2;molecular function;0.5
20258;MTRR;MTRR;9;gene:protein;0.5714286
20259;embryonic_blood;embryonic blood;1;enzyme source;0.5
20260;insemination;insemination;3;biological process;0.5
20261;renal_hypoplasia;renal hypoplasia;1;disease;0.5
20262;2-methylcitrate_dehydratase_activity;2-methylcitrate dehydratase activity;5;molecular function;0.5
20263;MIRLET7I;MIRLET7I;1;gene;0.5
20264;DDX20;DDX20;33;gene:protein;0.6774753544444445
20265;MIR26A1;MIR26A1;1;gene;0.5
20266;MIR219A1;MIR219A1;1;gene;0.5
20267;MIR124-1;MIR124-1;32;gene;0.5
20268;habituation;habituation;1;biological process;0.5
20269;post-cardiac_arrest_syndrome;post-cardiac arrest syndrome;1;disease;0.5
20270;loratadine;loratadine;3;drug;0.5
20271;SMR3B;SMR3B;14;gene:protein;0.6637275499999999
20272;mammary_gland_tumor_cell_line;mammary gland tumor cell line;8;enzyme source;0.5
20273;BCORL1;BCORL1;24;gene:protein;0.5
20274;Sulfanilamide;Sulfanilamide;2;drug;0.5
20275;SCGB2A1;SCGB2A1;7;gene:protein;0.5249151000000001
20276;SCGB1D1;SCGB1D1;1;gene:protein;0.5
20277;SPAG6;SPAG6;45;gene:protein;0.52272728
20278;protein_kinase_C_binding;protein kinase C binding;1;molecular function;0.5
20279;Noonan_syndrome_12;Noonan syndrome 12;96;disease;0.5
20280;TLE1;TLE1;8;gene:protein;0.6399081625
20281;synovial_sarcoma_cell;synovial sarcoma cell;3;enzyme source;0.5
20282;prilocain;prilocain;1;other;0.5
20283;L-ascorbate_oxidase_activity;L-ascorbate oxidase activity;2;molecular function;0.5
20284;anterior_commissure;anterior commissure;3;enzyme source;0.5
20285;chorionic_villus;chorionic villus;6;enzyme source;0.5
20286;TDRD3;TDRD3;130;gene:protein;0.65946405
20287;glottis;glottis;5;enzyme source;0.5
20288;11-cis-retinyl-palmitate_hydrolase_activity;11-cis-retinyl-palmitate hydrolase activity;3;molecular function;0.5
20289;RPE65;RPE65;2;gene:protein;0.520124165
20290;PCDHB2;PCDHB2;1;gene:protein;0.58813864
20291;PCDHB10;PCDHB10;1;gene:protein;0.58497846
20292;DACT3;DACT3;11;gene:protein;0.5369636
20293;NCI-H157_cell;NCI-H157 cell;1;enzyme source;0.5
20294;Colo-205_cell;Colo-205 cell;2;enzyme source;0.5
20295;associative_learning;associative learning;5;biological process;0.2
20296;Blau_syndrome;Blau syndrome;9;disease;0.5
20297;NDUFA4;NDUFA4;21;gene:protein;0.61023548
20298;C5orf22;C5orf22;2;gene:protein;0.5
20299;NXT2;NXT2;1;gene:protein;0.526364
20300;PHF20L1;PHF20L1;2;gene:protein;0.6344476
